etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
161.806 53.7241 158.157 1.96156 573.402 -1.39308 -1 11 1 644.707 0.116481 1.64336 214.816 0.577132 3 296.779 1.47383 1 296.779 1.47383 1478.71 1094.77 1.86849 0.142995 360.132 1.22472 0.0028116
162.542 18.6745 151.861 1.12757 259.073 1.55795 -1 11 1 571.741 -0.791896 -1.83355 119.69 0.627741 5 105.994 -0.667004 1 497.688 -0.830677 0 827.905 0.291332 -0.615469 275.241 0.978848 0.639805
129.217 127.071 35.2049 -0.131304 35.5088 2.64765 -1 11 1 420.371 -0.815746 0.449221 100.849 0.621296 4 218.987 0.763876 1 218.987 0.763876 856.15 735.803 0.130366 -2.27912 277.462 0.950516 0.700964
83.7807 103.286 112.418 2.10416 467.781 3.13845 -1 11 1 355.775 -0.412895 0.73978 160.48 0.440254 1 205.97 0.516048 1 96.7882 0.252853 0 355.775 -0.412895 0.73978 160.48 0.440254 1.21958
90.0905 90.933 85.9043 -0.743692 110.775 0.106225 -1 11 1 317.357 -0.786978 2.65149 154.829 0.561136 1 149.693 -0.987694 1 95.2324 -1.27684 0 574.688 -1.68219 2.24384 271.886 1.02937 1.32246
75.1535 42.5969 79.2278 0.371913 84.7706 -1.56746 1 13 1 309.864 -0.413554 1.514 168.553 0.401499 1 35.9282 -1.14329 1 85.6335 -0.960331 0 309.864 -0.413554 1.514 168.553 0.401499 0.615622
102.332 38.5642 188.08 0.247466 193.868 -2.3345 -1 11 1 323.866 0.189171 0.788958 188.204 0.393049 1 54.5959 -1.50333 2 84.1684 0.829385 696.794 323.866 0.189171 0.788958 188.204 0.393049 0.763998
66.0677 181.158 128.516 -0.378057 137.81 1.49352 -1 13 1 465.297 -0.558288 -1.54589 161.439 0.449448 1 423.45 0.636886 1 165.131 -0.470014 0 895.114 0.101507 0.0651639 219.018 1.23536 1.23604
207.342 15.7664 69.4221 0.81209 93.5998 -0.477629 -1 13 1 319.976 -0.892745 2.15775 146.102 0.433565 1 139.062 0.104279 1 103.491 -0.814924 0 319.976 -0.892745 2.15775 146.102 0.433565 0.752997
60.4867 53.8634 117.266 -0.80991 157.875 2.98183 -1 13 1 381.714 0.277575 -0.513366 125.549 0.749082 1 81.7954 0.679434 2 257.692 0.370693 643.527 381.714 0.277575 -0.513366 125.549 0.749082 1.20815
245.102 83.7504 133.228 0.655455 162.886 1.71882 -1 11 1 378.225 -1.24441 -1.83527 233.576 0.520781 1 42.4638 -0.742693 3 73.2584 -1.631 763.898 378.225 -1.24441 -1.83527 233.576 0.520781 0.81514
125.946 101.804 151.483 0.593747 178.978 -0.0327154 -1 13 1 399.327 0.764997 2.18275 127.909 0.622513 2 232.073 1.78638 1 193.913 0.600604 0 399.327 0.764997 2.18275 127.909 0.622513 1.04547
162.853 86.1932 96.3553 0.384682 103.573 2.44032 -1 13 1 346.756 -0.863634 -1.35942 124.456 0.520063 1 58.9288 -1.31307 1 238.427 -0.625957 0 346.756 -0.863634 -1.35942 124.456 0.520063 0.574817
117.583 122.855 275.233 -0.461986 305.131 2.40307 -1 11 1 349.842 0.34714 -0.469959 107.786 0.56024 1 75.435 -1.21855 1 298.805 0.247302 0 349.842 0.34714 -0.469959 107.786 0.56024 1.16677
177.161 82.698 79.4493 -0.308 83.2476 -2.95161 -1 13 1 362.256 -0.879517 1.34123 109.354 0.273693 1 178.107 -0.79311 1 178.107 -0.79311 626.487 362.256 -0.879517 1.34123 109.354 0.273693 0.907958
84.9002 86.5906 50.6043 -1.19134 90.9691 1.34036 -1 13 1 356.13 -1.87588 -2.88139 172.206 0.352518 3 303.228 -1.17837 2 139.1 -1.79703 0 739.104 -3.00789 -2.75877 318.141 1.0602 1.26032
359.973 17.8105 45.3095 0.610993 54.0333 2.19467 1 13 1 406.196 -0.631878 -0.969694 142.759 0.352494 1 32.5437 0.280579 1 32.5437 0.280579 438.21 406.196 -0.631878 -0.969694 142.759 0.352494 0.567392
145.035 30.783 117.794 -0.747212 152.236 2.46848 -1 13 1 418.796 -0.445827 -1.30909 154.758 0.272554 1 222.606 0.203654 1 188.879 -0.212609 0 418.796 -0.445827 -1.30909 154.758 0.272554 0.785622
141.833 72.2087 63.0981 1.08505 104.032 0.106516 -1 13 1 314.852 0.418965 -2.66551 155.634 0.464079 1 31.2832 -0.0395341 1 206.325 0.288402 0 314.852 0.418965 -2.66551 155.634 0.464079 1.12624
134.515 57.272 51.5911 -1.28106 100.04 -1.81183 1 13 1 307.805 -0.279057 0.528829 156.808 0.591775 1 113.96 -0.033365 2 113.96 -0.033365 518.511 307.805 -0.279057 0.528829 156.808 0.591775 1.27354
287.931 60.5075 105.316 0.24591 108.516 0.689837 -1 13 1 390.672 -1.0122 -2.6627 191.913 0.331593 1 36.3803 1.36877 1 61.4177 -0.794738 0 390.672 -1.0122 -2.6627 191.913 0.331593 0.553034
62.5441 49.6186 102.428 -0.625486 123.127 1.90165 -1 13 1 317.959 -0.834035 -1.58673 161.494 0.736051 3 165.298 -1.71804 1 165.298 -1.71804 681.658 317.959 -0.834035 -1.58673 161.494 0.736051 0.591623
344.911 77.9073 133.435 -1.345 273.455 -1.17818 -1 11 1 463.748 -0.440807 1.35348 168.376 0.681118 1 42.7003 -0.398096 1 380.666 -0.591918 0 463.748 -0.440807 1.35348 168.376 0.681118 1.07383
202.207 17.3633 31.4661 -0.640346 38.1408 3.1056 1 11 1 314.333 0.776032 -0.116764 109.122 0.582625 2 61.9988 1.32073 2 61.9988 1.32073 413.768 314.333 0.776032 -0.116764 109.122 0.582625 1.27876
108.556 12.3853 88.606 2.35579 471.44 1.74634 -1 13 1 303.202 1.71155 -1.20813 155.099 0.684345 1 73.8818 1.69456 2 174.543 2.00992 504.138 303.202 1.71155 -1.20813 155.099 0.684345 0.494064
31.9949 53.596 214.6 0.81607 290.113 1.12796 -1 13 1 312.413 0.974671 -2.00981 177.86 0.65628 2 46.2044 0.0870066 1 216.016 0.998285 0 312.413 0.974671 -2.00981 177.86 0.65628 0.45573
137.422 99.973 142.758 0.124096 143.858 -2.00319 -1 11 1 332.679 0.732056 0.943667 167.077 0.626852 2 99.1224 -0.154294 2 158.435 0.301092 629.411 332.679 0.732056 0.943667 167.077 0.626852 1.23227
77.0542 46.3698 252.956 -0.884985 358.65 -0.832956 -1 13 1 326.879 0.576632 2.86006 181.419 0.21773 1 74.922 -1.68844 2 75.7089 -0.163381 950.41 326.879 0.576632 2.86006 181.419 0.21773 0.836917
65.2482 33.9076 40.0029 -0.25336 41.2938 -2.94101 1 13 1 364.146 0.976895 -0.389341 112.782 0.373918 3 213.792 -0.797978 2 307.663 0.993464 853.975 364.146 0.976895 -0.389341 112.782 0.373918 0.754825
106.875 1.65127 70.6494 0.5181 80.3455 1.62905 -1 11 1 316.982 -1.36647 -1.39001 123.715 0.420976 1 53.9858 0.238927 1 273.601 -1.31472 0 316.982 -1.36647 -1.39001 123.715 0.420976 1.14283
259.629 5.8262 242.405 0.574998 283.594 -0.892831 -1 13 1 335.974 -0.130533 2.81228 105.435 0.660978 2 62.9564 0.486984 3 303.02 -0.25842 0 335.974 -0.130533 2.81228 105.435 0.660978 0.77527
97.3722 49.7039 167.485 0.901701 240.313 2.80419 -1 11 1 326.215 0.106266 0.207291 119.796 0.680297 1 141.455 0.399642 1 141.455 0.399642 690.957 326.215 0.106266 0.207291 119.796 0.680297 1.14771
284.677 12.501 56.809 -0.354111 60.4083 -2.34939 -1 13 1 593.07 -0.862445 0.440081 173.548 0.647984 3 236.655 -1.43779 2 482.501 -0.931301 0 593.07 -0.862445 0.440081 173.548 0.647984 1.1688
20.4744 81.4069 252.149 -0.75964 328.467 -0.117474 -1 13 1 434.264 0.361148 -2.9274 130.625 0.730463 3 144.214 -1.18464 1 144.214 -1.18464 1030.73 434.264 0.361148 -2.9274 130.625 0.730463 1.18323
332.433 38.6022 345.523 0.154853 349.674 1.54492 -1 11 1 796.087 0.160872 -2.05063 169.552 0.439719 2 234.434 0.713599 2 763.94 0.183059 0 796.087 0.160872 -2.05063 169.552 0.439719 1.1867
262.12 10.3772 129.437 0.221004 132.611 0.703902 -1 11 1 336.32 0.827863 -2.18031 135.891 0.410725 1 183.273 0.0735881 2 183.273 0.0735881 676.419 336.32 0.827863 -2.18031 135.891 0.410725 0.880011
246.53 37.98 264.49 1.66185 721.903 3.08644 -1 11 1 636.711 -0.0790936 -0.140884 178.626 0.395124 2 72.3826 1.17033 1 550.381 -0.102134 0 987.681 1.52824 2.91859 257.649 1.09213 0.332173
260.137 1.88916 53.2837 0.203512 54.391 2.83183 -1 13 1 338.514 0.633245 -0.563751 135.41 0.48054 1 87.8027 -0.0746834 1 71.2482 0.0574109 0 338.514 0.633245 -0.563751 135.41 0.48054 0.902474
173.484 11.708 58.1549 0.131688 58.6599 -1.49699 -1 11 1 307.995 1.23147 1.93165 128.023 0.480802 1 84.7644 -0.792738 1 61.0395 1.8577 0 307.995 1.23147 1.93165 128.023 0.480802 1.16964
84.6204 53.6693 131.132 -1.76958 395.939 2.34133 1 13 1 400.453 -0.941858 -0.583478 239.071 0.510559 2 213.998 -0.993825 2 213.998 -0.993825 853.494 400.453 -0.941858 -0.583478 239.071 0.510559 1.071
76.1277 83.1142 55.9247 1.2173 102.736 0.68614 -1 11 1 512.119 0.57226 -2.10844 155.995 0.222159 2 470.828 0.336267 1 406.491 0.537183 0 512.119 0.57226 -2.10844 155.995 0.222159 1.06934
