etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
230.245 135.882 113.359 -2.09164 466 2.8774 1 11 1 384.168 1.13618 -0.489473 120.292 0.681701 2 48.6304 -1.25913 2 294.225 0.989078 0 384.168 1.13618 -0.489473 120.292 0.681701 0.800564
37.8022 85.2414 165.872 -1.11438 279.976 -1.07343 1 11 1 366.787 0.715291 1.27623 134.644 0.543886 2 236.603 -0.763365 2 236.603 -0.763365 1063.09 366.787 0.715291 1.27623 134.644 0.543886 0.411009
59.1502 116.31 136.269 0.149685 137.798 -0.764152 -1 11 1 332.464 -0.079737 2.1802 122.344 0.693868 1 195.941 -0.637633 1 90.2716 0.0213359 0 656.406 -0.370501 1.40099 264.196 1.34841 1.25218
31.8015 49.7486 96.5935 0.474029 107.651 -1.37594 -1 11 1 353.976 -0.149248 1.55595 140.943 0.528076 2 125.834 -0.710607 1 220.407 -0.153864 0 353.976 -0.149248 1.55595 140.943 0.528076 0.896293
173.604 10.6132 85.814 1.96462 312.037 -0.081563 1 11 1 514.21 0.616426 -2.41858 192.935 0.569444 1 418.307 0.424841 1 418.307 0.424841 1145.1 514.21 0.616426 -2.41858 192.935 0.569444 2.54578
20.9014 89.7624 98.5396 -1.57846 248.999 2.18795 1 11 1 319.874 -1.42297 -1.88536 134.258 0.435166 2 189.277 -0.709106 2 155.112 -1.28737 0 319.874 -1.42297 -1.88536 134.258 0.435166 1.2669
160.531 53.6306 87.8965 2.11245 368.699 -0.70947 1 11 1 323.114 -0.68662 2.3589 167.385 0.711995 2 85.4429 0.316484 1 134.101 -0.188914 0 323.114 -0.68662 2.3589 167.385 0.711995 0.924098
163.254 69.9441 191.558 -1.54976 471.488 2.54234 1 11 1 479.806 -1.04925 -0.646549 154.549 0.658319 1 41.0681 -1.86133 1 41.0681 -1.86133 723.188 479.806 -1.04925 -0.646549 154.549 0.658319 1.67695
106.611 76.3658 264.145 -0.09756 265.403 0.229387 -1 11 1 420.728 0.107472 -2.88044 115.261 0.615039 1 55.8241 1.76803 1 369.554 0.129974 0 420.728 0.107472 -2.88044 115.261 0.615039 1.20085
34.0075 149.082 196.053 -1.10484 328.389 -0.0398328 1 11 1 497.411 0.225591 2.84609 120.496 0.648624 1 357.162 -0.718487 1 359.762 0.0956009 0 1066.72 -0.637265 2.58686 266.392 0.762336 1.26487
216.491 17.8583 116.691 -1.1221 198.194 -1.18727 1 11 1 436.585 -0.428333 2.14995 147.276 0.433526 1 122.12 -1.06906 1 289.394 -0.574165 0 699.592 -1.50652 1.19798 214.418 1.15762 1.48776
66.6844 100.292 70.7184 -1.70091 200.184 0.396707 1 11 1 350.538 -1.14332 -2.01739 109.811 0.483799 2 295.628 -0.430772 1 88.3334 -0.742239 0 350.538 -1.14332 -2.01739 109.811 0.483799 1.79834
61.9996 42.6544 73.9885 0.517062 84.1013 0.694261 1 11 1 321.378 0.469689 2.50257 100.671 0.604372 2 323.055 0.110477 1 323.055 0.110477 747.696 678.833 0.583202 1.56412 168.447 1.3581 0.789361
41.5868 73.8206 38.3208 0.0814191 38.4479 -2.14382 -1 11 1 407.509 -0.452252 2.27171 155.257 0.457083 2 459.328 -0.145479 1 106.707 -0.0443354 0 407.509 -0.452252 2.27171 155.257 0.457083 1.17453
257.418 55.9642 88.2616 -0.111206 88.8079 3.10826 -1 11 1 503.588 -0.253015 -0.255761 181.451 0.428426 2 158.665 -0.980719 2 158.665 -0.980719 761.278 503.588 -0.253015 -0.255761 181.451 0.428426 0.221145
81.7977 12.4677 120.666 -1.15526 210.552 2.57675 -1 11 1 318.642 -0.905496 -0.675651 107.801 0.687439 3 189.299 -1.81361 1 54.213 -1.63755 0 627.859 -2.55742 1.51824 265.859 1.27714 1.49667
