etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
130.868 137.159 152.845 1.53375 370.745 -2.5993 -1 11 1 363.259 -1.25168 -0.25306 125.024 0.59365 1 177.601 0.277056 1 319.673 -1.32339 0 363.259 -1.25168 -0.25306 125.024 0.59365 0.894078
101.318 47.212 205.415 -0.720574 261.092 -1.35397 1 11 1 376.564 -1.62544 1.61971 144.304 0.632178 2 139.268 0.0960428 1 175.594 -1.26047 0 376.564 -1.62544 1.61971 144.304 0.632178 0.587963
51.6985 80.9678 125.019 -0.196719 127.446 1.00059 1 11 1 317.821 -0.174977 -1.85909 147.41 0.731593 2 34.0077 -1.2267 1 129.023 0.324145 0 317.821 -0.174977 -1.85909 147.41 0.731593 0.720769
102.946 60.5825 31.2824 2.43463 179.862 0.0968271 -1 11 1 408.166 0.330131 2.03941 122.286 0.69326 2 266.1 1.10038 1 293.608 0.0897366 0 408.166 0.330131 2.03941 122.286 0.69326 1.05168
155.899 64.996 67.3736 -0.0583417 67.4883 -2.22961 -1 11 1 347.069 -0.00152075 0.995433 147.26 0.403219 3 177.569 0.402624 1 212.115 -0.185858 0 347.069 -0.00152075 0.995433 147.26 0.403219 0.527521
20.1331 75.3931 126.597 1.6731 349.175 -1.94087 -1 11 1 346.115 -1.06453 2.15374 105.034 0.510093 1 180.017 0.845086 1 257.622 -1.15571 0 346.115 -1.06453 2.15374 105.034 0.510093 1.13795
43.9338 210.896 298.182 0.392309 321.424 -0.648768 -1 11 1 418.73 0.796827 2.90917 120.16 0.386898 3 77.785 -1.23503 1 77.785 -1.23503 963.908 831.449 1.09651 2.45701 315.227 0.548244 0.630807
26.6271 78.6699 88.8074 -0.833292 121.466 0.226668 -1 11 1 407.028 -0.287901 2.40997 116.906 0.460615 4 179.802 -0.690648 1 62.6935 -0.893483 0 692.064 -0.86165 1.21033 189.081 1.19197 0.666665
67.675 29.3338 194.603 -0.236455 200.068 -2.71054 -1 11 1 330.787 -0.0169514 -0.043264 135.865 0.520298 2 144.775 -1.76904 1 78.3909 -0.148134 0 330.787 -0.0169514 -0.043264 135.865 0.520298 1.37056
427.831 69.3939 85.3615 0.15199 86.3494 -0.74323 1 11 1 677.548 -0.0723551 2.10005 145.637 0.691349 2 169.524 -0.0178051 1 667.573 -0.0627159 0 944.188 -0.0378526 0.984807 225.521 0.904488 1.14568
193.875 108.786 76.4024 1.25712 145.155 -3.12931 1 11 1 396.232 1.52008 0.620876 141.164 0.695633 2 146.335 0.650507 1 146.335 0.650507 655.329 396.232 1.52008 0.620876 141.164 0.695633 1.23169
55.3639 104.424 67.0114 -0.940017 98.8636 -0.0332759 1 11 1 316.163 -0.780913 2.69094 148.488 0.464916 2 203.358 0.36519 1 92.7543 -1.01852 0 316.163 -0.780913 2.69094 148.488 0.464916 -3.47059
31.9374 65.786 267.364 1.06088 432.468 -1.6657 -1 11 1 319.819 -0.741185 1.55595 111.832 0.734129 1 85.6956 0.487501 2 111.776 -0.573426 940.986 319.819 -0.741185 1.55595 111.832 0.734129 0.650362
122.425 57.8611 143.31 -1.86806 475.086 0.792654 -1 11 1 323.947 -0.152298 -2.20699 145.392 0.427782 1 72.9397 -2.40976 1 72.9397 -2.40976 844.342 323.947 -0.152298 -2.20699 145.392 0.427782 1.94377
97.6318 45.4502 103.543 1.1272 176.589 1.43806 1 11 1 518.65 -1.09351 -1.1946 100.204 0.664379 1 168.549 -0.608458 1 168.549 -0.608458 1025.98 518.65 -1.09351 -1.1946 100.204 0.664379 0.696481
25.6888 72.801 158.119 0.560246 183.59 -2.263 1 11 1 308.216 0.450779 1.03501 137.057 0.441652 1 55.4696 -0.79129 1 55.4696 -0.79129 586.628 308.216 0.450779 1.03501 137.057 0.441652 0.883541
124.56 93.178 95.7782 1.59957 246.767 -2.27267 -1 11 1 319.418 1.22139 0.146696 128.11 0.507282 3 69.2254 0.884053 2 90.443 0.798177 0 319.418 1.22139 0.146696 128.11 0.507282 0.652859
92.811 92.8623 209.628 -1.62008 550.421 0.268708 1 11 1 301.23 0.0750851 -2.59825 127.513 0.444179 1 152.922 -1.97863 1 67.2456 0.634703 0 301.23 0.0750851 -2.59825 127.513 0.444179 1.27683
121.121 98.1727 127.958 1.10443 214.261 1.86632 -1 11 1 368.298 1.956 -1.63039 100.957 0.670212 1 57.5442 0.543205 1 57.5442 0.543205 609.831 368.298 1.956 -1.63039 100.957 0.670212 0.767011
34.781 79.4229 46.5579 0.481002 52.0485 2.0556 1 11 1 652.699 0.00240982 -0.371406 205.761 0.431543 1 667.216 0.260031 1 568.874 -0.121009 0 1345.47 0.290926 2.3677 357.404 1.1191 1.16264
85.9614 18.1907 133.969 -1.23884 250.611 2.48595 1 11 1 330.436 1.63268 -1.20985 144.694 0.495124 1 177.69 0.100777 1 60.0095 0.766453 0 330.436 1.63268 -1.20985 144.694 0.495124 1.24363
43.3554 87.7626 216.975 -1.07846 355.867 -0.934874 1 11 1 367.479 -0.695557 2.38044 134.755 0.338157 2 105.867 -1.63167 2 59.9041 -0.469106 0 737.113 -1.98123 1.46699 221.698 0.617424 1.69808
130.954 37.8641 69.7225 1.76917 210.439 3.03596 1 11 1 751.688 -0.378499 1.56466 274.259 0.510892 2 819.201 0.949152 1 719.053 -0.442828 0 751.688 -0.378499 1.56466 274.259 0.510892 0.63195
45.0894 33.1339 150.895 1.02085 236.593 1.90393 1 11 1 384.265 -1.33292 -2.10801 123.07 0.692868 1 158.309 2.13104 1 128.339 -1.26735 0 384.265 -1.33292 -2.10801 123.07 0.692868 -1.72863
93.6312 110.754 184.445 1.54392 451.564 2.78698 1 11 1 309.659 1.8617 -0.756794 151.005 0.724486 1 47.8096 0.735451 2 47.8096 0.735451 590.402 309.659 1.8617 -0.756794 151.005 0.724486 0.8161
115.832 30.9337 87.2109 1.349 179.352 -2.72449 1 11 1 385.674 -0.188304 -0.0391926 106.251 0.51044 1 58.7804 1.34711 1 58.7804 1.34711 633.2 385.674 -0.188304 -0.0391926 106.251 0.51044 0.743479
31.1707 52.9537 104.11 -0.888807 148.011 -0.148716 1 11 1 340.221 -0.134007 -2.44052 208.525 0.637436 2 293.056 -0.374937 1 72.7629 0.00183656 0 651.976 -0.589072 -1.5064 263.232 0.851367 1.10088
164.774 96.4392 90.2219 -0.7479 116.653 0.218502 -1 11 1 301.306 0.396225 -2.69848 137.944 0.476732 1 63.764 0.0209846 1 43.8748 0.65119 0 301.306 0.396225 -2.69848 137.944 0.476732 0.94471
184.323 1.47467 65.7996 0.725471 83.8879 -2.36772 1 11 1 302.231 1.69659 0.874787 105.031 0.468445 2 45.2284 -0.704885 1 45.2284 -0.704885 544.874 302.231 1.69659 0.874787 105.031 0.468445 1.27304
