etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
111.36 14.9136 106.449 0.464399 118.135 -1.42908 1 13 1 348.267 1.01389 1.61065 113.404 0.30017 1 139.322 0.940769 2 294.474 0.897817 0 348.267 1.01389 1.61065 113.404 0.30017 0.980554
47.4611 129.78 197.163 -1.1735 349.233 -0.505602 -1 11 1 893.049 0.676455 -3.07014 329.457 0.470573 4 656.021 0.476818 1 75.5476 -0.139379 0 893.049 0.676455 -3.07014 329.457 0.470573 1.25099
34.4059 70.0779 35.6852 0.0169275 35.6903 -1.15992 1 11 1 748.02 1.47711 -2.93938 353.77 0.534092 3 650.976 1.03271 1 77.1503 0.998313 0 748.02 1.47711 -2.93938 353.77 0.534092 0.713869
34.7349 51.3964 56.7274 0.2269 58.1939 2.89927 -1 11 1 306.357 -0.494886 -1.70657 133.983 0.663064 3 304.538 0.454802 1 304.538 0.454802 755.629 624.425 -0.072966 0.00374842 193.392 1.38261 0.799251
96.3871 259.133 174.221 -1.88528 587.122 -0.0521568 -1 13 1 746.762 0.447496 2.99963 137.632 0.668479 1 649.515 -1.36828 1 721.187 0.385556 0 746.762 0.447496 2.99963 137.632 0.668479 1.33663
165.413 0.637528 39.3246 0.752461 50.9927 -1.89793 1 11 1 330.459 -0.70391 1.30008 101.996 0.659359 1 136.408 1.24444 1 242.951 -0.534882 0 330.459 -0.70391 1.30008 101.996 0.659359 -1.13466
32.9992 92.9918 68.9054 -2.38453 377.12 -0.450109 1 11 1 829.133 0.265443 2.87761 142.643 0.63556 2 33.648 -2.30047 1 772.352 0.227505 0 829.133 0.265443 2.87761 142.643 0.63556 1.08581
20.7495 42.4259 188.205 1.2674 360.712 1.43798 1 11 1 367.152 0.496804 -1.8982 102.475 0.624087 1 161.777 1.59356 1 81.0954 0.885744 0 707.636 1.94716 -0.667425 201.202 1.24099 0.592391
131.086 18.2332 39.4233 1.27283 75.9097 1.16566 -1 13 1 1027.53 1.32775 -2.24266 307.567 0.676755 2 886.92 0.432147 1 1008.26 1.26538 0 1027.53 1.32775 -2.24266 307.567 0.676755 1.58021
136.952 93.7633 45.8787 -0.665609 56.4225 -2.28015 -1 13 1 936.343 -0.508826 0.000865878 361.133 0.741175 3 594.239 -0.715458 1 594.239 -0.715458 1622.15 1569.8 -1.24764 -2.95738 462.082 1.36365 1.60279
144.275 25.0943 130.498 1.60797 338.836 2.61057 1 11 1 416.617 0.868084 -1.02209 202.266 0.41344 3 165.442 0.48859 2 212.043 1.08216 0 416.617 0.868084 -1.02209 202.266 0.41344 0.713347
28.584 172.274 259.973 0.165081 263.524 2.84392 -1 11 1 621.962 0.686779 -0.341717 304.058 0.734183 2 356.603 -0.338245 1 356.603 -0.338245 1420.1 1242 0.573552 2.59748 467.678 1.19057 1.33846
30.6058 71.8421 63.6483 -1.56435 158.763 1.86967 -1 11 1 369.865 -1.72435 -1.44873 115.294 0.507932 2 287.342 -1.34499 2 251.944 -1.47167 0 695.853 -3.20511 -0.117335 233.582 1.21689 1.22528
50.6053 103.664 74.2055 -0.109472 74.6507 -0.675653 1 13 1 399.685 0.344234 2.5868 150.205 0.523997 2 360.642 0.703036 2 364.916 0.148723 885.924 825.511 1.15811 2.26489 235.113 1.22725 0.606733
98.5886 1.67699 72.9061 1.66578 199.72 0.19564 -1 11 1 612.661 0.420748 2.76596 114.835 0.544718 1 353.305 0.304931 1 625.573 0.453268 0 612.661 0.420748 2.76596 114.835 0.544718 0.725858
263.152 6.85909 118.515 0.238431 121.9 -2.08618 -1 11 1 435.317 1.41657 1.0183 165.113 0.523374 3 40.1892 0.474835 1 332.29 1.52343 0 435.317 1.41657 1.0183 165.113 0.523374 4.01289
40.3927 147.692 143.715 1.11747 243.182 -2.6645 -1 11 1 352.473 1.44671 0.341417 142 0.652354 1 291.498 1.51514 1 67.7024 1.9137 0 811.653 2.87243 -2.48823 248.421 0.978692 1.64372
84.3481 8.23699 120.616 -1.03755 191.576 3.12652 -1 13 1 392.449 0.151621 0.25882 193.365 0.534827 1 217.712 -0.725628 2 112.942 0.12993 0 392.449 0.151621 0.25882 193.365 0.534827 0.99727
32.4344 51.1072 276.56 -1.6397 739.474 1.53656 -1 11 1 336.506 -0.398574 -2.27316 133.181 0.706766 2 110.911 -0.349946 1 170.378 -0.523609 0 336.506 -0.398574 -2.27316 133.181 0.706766 1.1544
93.4458 121.198 64.03 0.624173 76.913 -2.05094 1 11 1 333.829 -0.0905649 -0.470064 201.311 0.286798 3 461.369 0.142732 2 174.016 -0.158238 0 333.829 -0.0905649 -0.470064 201.311 0.286798 0.639189
86.2207 54.2632 59.3923 -2.17086 263.699 2.78051 1 13 1 690.241 1.45332 0.445294 248.066 0.289168 2 165.116 -1.28018 2 168.915 0.998254 0 690.241 1.45332 0.445294 248.066 0.289168 1.20641
54.7049 73.646 157.447 -0.592625 185.914 0.336869 1 13 1 386.736 0.192115 2.66376 178.585 0.674235 1 260.558 -0.0406436 1 138.323 0.689666 0 386.736 0.192115 2.66376 178.585 0.674235 0.771481
23.4264 119.559 209.998 -1.07629 343.833 2.37804 -1 11 1 1062.31 -0.0746404 -0.0579947 113.951 0.448269 2 794.683 -0.505689 1 86.5596 -0.388062 0 2616.92 0.722972 0.371254 475.114 1.50483 1.11365
188.105 21.5679 150.269 -1.16473 264.252 -0.974957 -1 13 1 475.044 -1.31279 1.65492 127.994 0.505668 1 80.0814 -1.7373 2 80.0814 -1.7373 675.939 475.044 -1.31279 1.65492 127.994 0.505668 0.876798
74.0372 205.879 176.585 1.82081 559.666 -2.53262 1 11 1 370.995 1.16484 1.55983 223.832 0.496158 3 237.264 1.47234 2 87.8173 1.66945 0 856.013 2.78329 -0.630517 443.559 0.741587 1.22267
27.3702 169.121 295.047 -2.16094 1297.39 -0.918053 -1 13 1 311.032 -0.917639 2.02885 152.521 0.43461 1 72.3083 -2.38124 1 144.362 -1.27373 0 311.032 -0.917639 2.02885 152.521 0.43461 3.59495
146.139 7.21979 32.0173 0.324287 33.7158 -0.28667 1 13 1 371.572 -1.5515 2.86393 188.148 0.458575 5 156.549 -1.50262 1 156.549 -1.50262 632.586 371.572 -1.5515 2.86393 188.148 0.458575 1.0124
22.9475 88.8986 96.5414 0.721002 122.741 1.48762 1 13 1 349.73 -0.129869 -1.63459 145.127 0.416522 1 190.925 1.94793 1 212.568 0.0826604 0 349.73 -0.129869 -1.63459 145.127 0.416522 1.17249
253.346 30.8984 102.968 -1.69075 288.718 -1.48406 1 11 1 344.293 0.105834 1.22405 176.185 0.441865 1 120.685 -1.32486 2 153.111 0.578216 0 344.293 0.105834 1.22405 176.185 0.441865 1.67773
29.8322 87.7885 65.3478 -0.172441 66.3219 -2.83125 1 13 1 400.792 -0.231621 -0.684266 106.118 0.736715 2 307.279 1.48008 1 123.823 0.137397 0 768.73 1.17719 2.02385 213.467 1.44626 1.56904
105.776 217.392 116.509 0.782652 154.052 0.12511 1 11 1 401.445 -1.55352 -2.24069 119.002 0.578851 1 32.5752 -0.0973678 2 402.802 -1.46499 0 982.686 -0.720528 -1.80074 223.504 -0.421149 0.893889
318.43 31.5074 225.966 1.0943 375.313 0.507533 -1 13 1 593.079 0.627668 -2.51168 241.933 0.554275 1 32.9767 0.250746 2 321.341 0.810407 0 593.079 0.627668 -2.51168 241.933 0.554275 0.651434
27.3361 75.7365 56.7029 -0.537275 65.0857 -1.81793 -1 11 1 416.887 -1.00307 1.75596 124.145 0.668826 1 392.058 -0.16021 1 354.141 -0.907143 0 824.936 -1.25368 0.334028 215.341 0.972466 0.651923
32.1534 44.4963 80.9275 1.21557 148.452 1.39397 1 11 1 598.76 0.197496 -1.13679 216.274 0.642107 1 759.485 0.087937 1 163.746 0.501427 0 1376.19 0.315656 1.04973 269.133 0.978274 1.60603
58.6561 61.9534 218.245 -0.788342 289.648 -1.92904 -1 11 1 374.422 -0.00724671 1.0339 104.741 0.585087 4 97.7937 -1.38957 1 85.8459 -0.279678 0 713.343 -1.00266 -0.647661 256.199 0.77792 1.80833
22.4898 107.721 148.862 0.038149 148.97 0.482986 1 13 1 355.043 0.0440598 2.94431 111.696 0.633235 2 271.151 -1.00051 1 340.569 -0.056865 0 729.965 -0.949446 2.43087 206.168 1.08868 0.700268
52.5376 67.0298 61.733 -1.85307 201.747 2.96723 -1 11 1 505.217 -1.51942 -1.56325 272.413 0.550585 3 519.315 -1.07781 2 222.773 -1.65392 0 1007.36 -2.61492 -0.194706 323.818 1.0683 0.53964
46.5839 106.167 84.1917 1.31029 167.415 -0.576311 1 11 1 302.615 1.50672 1.7671 117.976 0.563047 2 141.688 1.45853 1 244.325 1.40551 0 571.603 2.86672 0.726075 265.803 0.675843 0.764103
32.1422 106.081 112.526 -1.35487 232.605 0.995904 1 11 1 331.589 -0.187514 -3.13443 170.166 0.475104 1 262.077 -0.731348 1 123.531 -0.363841 0 331.589 -0.187514 -3.13443 170.166 0.475104 2.04887
20.4526 54.9641 93.7013 -0.756497 121.817 -0.925389 -1 11 1 367.964 0.917839 2.5369 167.626 0.251863 1 322.209 -0.288356 1 322.209 -0.288356 998.145 775.035 0.502606 1.86821 296.527 0.426513 1.15355
37.6988 64.4398 105.048 -0.254336 108.463 2.91478 1 11 1 310.945 1.69986 0.453614 104.211 0.620848 2 202.762 0.647675 1 202.762 0.647675 811.281 310.945 1.69986 0.453614 104.211 0.620848 1.33376
38.9328 183.305 215.877 -1.75 639.904 0.4754 1 13 1 506.316 -1.84507 3.05861 162.86 0.723451 4 236.879 -1.48203 1 58.9979 -1.19409 0 506.316 -1.84507 3.05861 162.86 0.723451 1.89394
87.1187 146.705 69.7119 0.888046 99.0549 0.109684 1 11 1 443.176 0.962147 -2.25561 114.361 0.443218 1 458.919 1.19643 2 277.149 1.07314 0 946.856 2.14855 -1.38959 288.955 1.01733 -1.14662
147.834 14.8539 140.275 -0.363655 149.653 1.83535 1 11 1 1166.39 -0.62417 -1.16142 249.63 0.474903 5 653.081 -0.903947 2 653.081 -0.903947 1977.71 2360.4 -1.78556 1.59761 642.183 1.40032 1.12146
