etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
187.8 66.6112 101.116 -2.04784 398.405 -1.59468 -1 11 1 356.854 1.76462 1.49532 138.046 0.600607
52.667 78.7654 220.494 1.21094 402.904 2.17381 1 11 1 307.129 0.270208 -0.856168 127.628 0.71768
104.547 124.753 124.449 2.21815 578.633 1.35065 1 11 1 314.692 0.803605 -1.0138 133.696 0.51944
196.485 77.0109 44.8051 -0.616907 53.6048 0.297694 1 11 1 304.537 -1.65142 2.57861 120.286 0.704326
240.8 35.9053 54.0004 0.587508 63.5911 1.21286 1 11 1 340.335 -0.451518 -1.7827 108.994 0.614987
134.696 34.4233 103.305 -0.235525 106.183 1.95477 1 11 1 346.305 -0.183877 -0.675626 131.39 0.572389
153.494 66.6888 169.099 -1.61813 443.204 -0.275063 1 11 1 312.108 1.7479 2.55554 128.183 0.738239
84.0862 22.0457 263.504 0.882657 372.99 1.83515 1 11 1 347.25 0.312046 -1.15148 154.227 0.465431
37.2205 146.361 331.003 -0.307082 346.733 0.13515 -1 11 1 310.288 -0.0787679 -2.91228 112.767 0.705316
257.986 30.1217 110.651 -1.03648 175.602 2.73636 -1 11 1 331.766 -0.669048 -0.730654 161.132 0.661192
158.148 32.6209 157.523 -0.794028 209.845 0.70297 1 11 1 333.866 -0.983897 -2.45482 165.811 0.406063
255.567 9.94733 75.5588 -0.642874 91.7178 -0.664171 -1 11 1 378.232 1.41419 2.49006 127.362 0.724379
401.869 106.26 67.9635 1.75313 202.051 0.781955 1 11 1 325.05 -0.0624871 -3.13931 116.226 0.469832
121.687 12.6701 242.907 -2.42925 1389.25 2.19461 1 11 1 358.972 -1.4426 -0.669489 149.785 0.626102
35.4588 70.934 160.268 0.563369 186.381 1.64591 -1 11 1 593.819 -0.262032 -1.31833 185.19 0.699103
159.09 7.16438 152.078 0.811935 205.021 -0.614661 -1 11 1 316.135 -1.31396 2.57171 180.958 0.511038
238.495 11.7571 56.4063 1.11555 95.2983 -2.49051 1 11 1 335.617 0.728333 0.885643 102.833 0.543199
162.951 80.6479 90.7154 -1.52249 217.798 -0.64394 1 11 1 320.67 -1.73845 1.78952 102.599 0.675882
89.1195 30.3632 154.957 1.33875 315.836 -2.54217 -1 11 1 324.552 -0.260622 0.565593 173.571 0.476197
40.2511 98.4259 270.189 1.20239 490.196 -1.3818 -1 11 1 333.143 -0.211672 1.58705 142.279 0.626978
74.212 115.214 204.178 2.05762 812.129 -1.01863 -1 11 1 313.622 1.26821 2.29112 133.23 0.282587
52.8984 80.526 297.499 0.103243 299.086 2.68525 1 11 1 326.454 0.766635 -0.487514 121.505 0.560365
162.268 52.4157 208.65 -2.31224 1063.7 1.76136 1 11 1 374.076 0.27749 -1.49931 126.984 0.399176
355.177 79.7954 48.3572 -0.134972 48.7983 1.87532 -1 11 1 383.758 -1.06958 -0.719131 124.464 0.698838
236.688 44.9223 100.151 -0.834631 137.107 0.311631 1 11 1 389.547 -0.0320389 -2.75896 100.277 0.66282
212.804 55.4272 118.91 1.91635 412.812 -2.256 -1 11 1 310.99 -0.0598977 0.541701 145.401 0.683352
59.3734 21.4494 43.8453 -1.12708 74.7699 0.254534 1 11 1 346.784 0.974825 2.19356 127.526 0.489826
35.1427 65.9817 182.048 0.968096 274.23 -0.852373 1 11 1 462.664 0.873178 2.16278 183.942 0.624844
219.135 65.4448 65.1598 -0.811697 87.8298 -0.757958 1 11 1 359.594 0.290765 2.89073 153.003 0.288617
281.946 38.356 49.3468 -1.01365 76.9449 2.22218 1 11 1 310.294 1.4819 -0.322051 153.867 0.68644
267.536 69.5967 31.9841 -0.146084 32.3259 -0.522631 1 11 1 329.992 -1.44308 1.80883 162.009 0.486643
244.025 54.8491 45.4467 -1.18538 81.2941 -1.67979 1 11 1 330.303 0.551722 2.1819 165.133 0.672105
119.3 37.6449 244.697 0.163996 247.995 0.429655 -1 11 1 350.614 0.948968 -2.35856 174.92 0.352848
193.715 70.4426 49.2418 1.35657 101.941 1.19283 1 11 1 333.371 0.0147454 -1.64238 128.105 0.710992
134.634 139.492 171.982 0.170819 174.497 2.79002 1 11 1 319.75 -0.333852 -0.514657 146.893 0.402481
49.9553 19.8054 51.4944 -2.19751 234.65 -1.22932 1 11 1 399.495 0.672125 -2.94363 188.682 0.484765
92.0137 70.7585 260.651 1.97578 958.005 1.69292 -1 11 1 398.439 -0.0666673 -1.58035 129.958 0.633932
96.5258 65.0118 207.801 0.832231 284.014 1.75222 1 11 1 322.673 1.67983 -1.38006 144.402 0.519498
183.922 129.598 140.26 -0.0715619 140.62 -2.41432 1 11 1 313.865 -0.0331738 1.06085 161.441 0.374667
150.187 149.948 72.5422 -0.0678425 72.7092 -2.38204 1 11 1 318.477 0.022635 1.6931 165 0.577551
97.923 9.34323 220.33 -0.66007 270.096 2.78349 1 11 1 303.949 1.50181 -0.0948594 112.211 0.651332
226.277 106.551 56.2019 -0.510676 63.691 -2.51816 1 11 1 309.637 1.46628 -0.032942 121.548 0.658435
70.9619 24.7706 237.977 0.804489 319.231 2.17164 1 11 1 340.549 1.6711 -0.951415 114.515 0.321036
51.9523 196.797 230.914 0.862935 322.359 2.94946 -1 11 1 313.325 -1.31392 -0.895423 114.888 0.611809
210.285 71.582 61.9323 0.536021 71.0445 0.634352 1 11 1 318.806 -1.09739 -3.04577 151.031 0.594104
123.814 110.328 124.496 -0.470941 138.559 2.82145 1 11 1 327.651 -1.49127 0.0413027 133.721 0.64514
119.18 11.1433 132.543 1.35697 274.485 1.16806 1 11 1 311.488 0.378275 -2.18621 103.087 0.540044
232.806 61.973 78.7462 -0.148159 79.6121 1.11345 -1 11 1 324.509 -0.587128 -1.80363 120.991 0.547269
244.781 30.9188 86.4932 -0.333418 91.3455 0.626391 1 11 1 343.888 -0.183449 -2.62786 117.174 0.587806
132.83 12.0234 240.137 -1.10383 401.904 -1.16284 1 11 1 413.35 -1.19497 1.99075 152.634 0.720465
92.124 31.0724 73.224 1.15456 127.696 -2.50528 1 11 1 368.901 0.525925 0.587601 132.828 0.644399
169.781 28.5344 261.829 0.247403 269.883 2.11614 -1 11 1 396.234 0.712457 -1.10187 146.513 0.362249
135.936 76.6722 79.5354 -2.1871 358.769 -1.74516 1 11 1 341.417 1.46531 1.0654 172.698 0.655252
114.442 28.2075 144.153 -0.953223 214.755 -1.08853 1 11 1 333.52 1.3823 1.82063 108.469 0.705228
103.77 43.5357 163.99 -0.107548 164.94 0.909758 -1 11 1 312.914 -0.913897 -1.72147 121.147 0.687736
98.5942 97.49 165.653 2.16285 729.774 -0.907064 1 11 1 301.933 -0.256762 1.95437 122.665 0.622513
