etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
59.5662 2.60757 279.073 0.197267 284.521 -2.07889 1 11 1 336.152 -1.33678 1.09161 173.148 0.456223
198.316 51.9513 70.5853 0.872151 99.176 2.03292 1 11 1 390.594 -0.527417 -1.52855 109.024 0.566948
137.978 37.5165 174.942 0.619078 209.55 0.315764 1 11 1 329.914 0.0101511 -2.64023 137.699 0.54073
149.873 61.8962 39.1332 1.08218 64.3736 1.10455 1 11 1 712.533 -0.641164 -2.90426 151.799 0.56007
42.1674 43.2061 94.6631 -0.407838 102.646 -1.8392 -1 11 1 578.109 0.804179 2.45232 160.329 0.73211
22.2013 60.4694 259.16 -1.06168 419.463 -2.49581 -1 11 1 319.553 0.0141998 0.12968 133.793 0.405759
