etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
228.6 68.8611 90.6339 -0.0477422 90.7372 -1.45325 1 11 1 306.828 -1.48574 1.38105 175.572 0.38409
237.463 5.1374 134.086 -1.2518 253.598 -1.77112 1 11 1 322.867 1.41085 1.05548 154.072 0.505262
160.118 17.5114 65.0343 -2.09943 269.374 -1.60301 -1 13 1 358.374 1.57572 1.36475 121.668 0.730054
294.048 42.5762 45.0184 -0.83383 61.5966 -0.444073 -1 13 1 313.408 -0.28873 2.57354 143.417 0.707308
223.301 37.0296 61.1842 0.982111 93.1409 0.143021 -1 13 1 381.162 -0.429125 -2.56756 154.914 0.623791
67.5877 36.6398 141.945 -1.00163 219.305 -3.09508 -1 13 1 454.107 -0.776465 -0.0789065 151.724 0.636995
288.051 32.2148 30.1433 0.984628 45.9745 -0.965417 1 11 1 387.865 -1.96309 2.3803 176.761 0.673267
211.122 24.7557 183.793 -0.846058 253.592 -2.10244 -1 11 1 396.107 1.84808 1.19004 143.891 0.707654
