etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
219.734 19.3784 79.2018 0.022051 79.2211 -0.884217 -1 11 1 348.962 -0.112603 2.26949 101.16 0.696148 1 117.097 0.00158463 2 288.644 -0.300601 534.478 348.962 -0.112603 2.26949 101.16 0.696148 1.02334
218.814 56.2345 54.4281 1.80965 170.687 -3.00241 -1 13 1 413.27 1.63519 0.452882 112.753 0.671956 1 52.8941 1.23577 1 52.8941 1.23577 396.764 413.27 1.63519 0.452882 112.753 0.671956 0.657425
238.024 32.4779 68.5224 -0.0893033 68.7958 1.55466 -1 11 1 505.609 -0.175328 -1.377 136.438 0.742482 1 155.572 -0.268345 2 225.508 -0.330871 689.756 505.609 -0.175328 -1.377 136.438 0.742482 0.656938
174.336 40.5063 47.1618 -1.36549 98.4006 1.04751 -1 11 1 775.166 1.23199 -2.44571 117.024 0.719505 2 580.071 -1.58288 2 774.551 1.23529 0 1447.2 -0.351563 -1.98821 247.22 1.3079 -1.51248
82.1666 91.9348 48.1159 0.497712 54.1995 1.06251 -1 11 1 304.469 0.0613927 -0.961191 122.074 0.515292 3 197.608 0.71266 2 197.608 0.71266 594.831 304.469 0.0613927 -0.961191 122.074 0.515292 0.657542
28.5939 44.2828 54.2094 1.13537 93.0677 -0.35532 -1 11 1 323.778 -1.04863 1.79585 101.044 0.655315 1 88.129 0.0939695 2 209.422 -1.13852 594.213 323.778 -1.04863 1.79585 101.044 0.655315 1.16092
180.812 3.77952 73.723 2.22104 343.748 0.157504 -1 13 1 348.302 1.33226 -2.70408 147.911 0.362509 1 133.052 1.95184 1 133.052 1.95184 608.643 348.302 1.33226 -2.70408 147.911 0.362509 0.679765
28.4542 46.7586 101.653 0.0208459 101.675 -1.94252 -1 11 1 383.142 -0.787352 1.76545 102.927 0.723222 1 320.225 0.206268 1 320.225 0.206268 909.118 792.513 -0.646617 0.305957 233.15 1.18683 0.899086
24.6308 44.7338 53.822 -0.498762 60.6564 -1.85299 -1 11 1 303.05 -1.17963 -0.356642 144.657 0.547854 3 375.485 -0.920182 2 375.485 -0.920182 766.27 303.05 -1.17963 -0.356642 144.657 0.547854 1.15719
359.983 64.7318 37.5313 2.37653 203.8 -1.63656 -1 13 1 571.324 -1.21442 0.995845 119.297 0.526972 2 92.8406 1.31424 1 92.8406 1.31424 1268.24 571.324 -1.21442 0.995845 119.297 0.526972 1.21086
102.568 37.8494 158.99 0.338585 168.19 -2.20783 -1 13 1 325.812 -0.333234 1.07551 106.31 0.510244 1 108.963 0.745717 2 324.513 -0.278605 662.159 325.812 -0.333234 1.07551 106.31 0.510244 1.14877
214.402 60.3588 38.5859 -0.381696 41.4312 -2.06803 -1 13 1 687.881 1.19019 1.01251 161.335 0.747531 2 304.585 0.267297 1 304.585 0.267297 1117.37 1117.88 2.65715 -0.172759 213.565 1.48654 1.25275
63.0065 20.3163 114.824 0.663833 141.067 -1.22575 -1 13 1 305.337 0.0457473 1.51674 126.956 0.7493 1 165.975 0.495162 1 165.975 0.495162 631 305.337 0.0457473 1.51674 126.956 0.7493 0.492305
184.09 100.144 146.84 -1.00881 228.115 -2.20911 -1 11 1 347.8 -1.91129 0.327567 109.331 0.419105 1 111.657 -0.762145 1 111.657 -0.762145 685.272 347.8 -1.91129 0.327567 109.331 0.419105 0.554352
183.85 91.5452 105.21 0.758794 136.98 -1.57531 -1 11 1 514.776 -0.971533 1.95167 115.753 0.619334 1 253.591 0.525062 1 253.591 0.525062 1147.06 864.731 -0.330799 0.62591 185.706 1.20489 1.1474
131.743 5.77399 66.5852 0.728638 85.0567 -2.35958 -1 13 1 346.576 -1.48371 0.235309 152.588 0.508701 1 109.272 0.397817 2 250.139 -1.56217 784.724 346.576 -1.48371 0.235309 152.588 0.508701 0.635648
66.6378 16.2291 42.9294 -0.944075 63.5242 2.53466 -1 11 1 334.395 -0.406766 0.369759 147.852 0.369093 3 384.716 -0.79535 2 282.211 -0.387422 0 334.395 -0.406766 0.369759 147.852 0.369093 1.62834
65.8162 71.116 198.998 0.740783 256.143 0.150755 -1 13 1 434.253 0.389958 -3.02803 151.699 0.662494 2 158.016 1.14868 2 329.555 0.436664 0 434.253 0.389958 -3.02803 151.699 0.662494 0.249859
50.1983 28.9954 76.4073 0.0285943 76.4386 0.287565 -1 13 1 333.768 -1.87237 2.84953 106.847 0.644134 1 229.302 0.227015 1 229.302 0.227015 1012.89 333.768 -1.87237 2.84953 106.847 0.644134 1.19151
25.3381 85.0179 101.934 -1.31272 203.122 3.07351 -1 11 1 500.067 -0.834843 -0.455328 214.869 0.647525 1 44.4626 -1.40829 1 166.521 -0.261082 0 500.067 -0.834843 -0.455328 214.869 0.647525 0.656457
154.063 82.5629 120.486 0.604325 143.165 0.25231 -1 11 1 330.514 -1.00496 -2.42089 112.509 0.490268 1 104.643 -0.196999 2 186.115 -0.659351 686.423 330.514 -1.00496 -2.42089 112.509 0.490268 1.3088
78.5631 7.19561 110.014 -0.466049 122.179 -0.28609 -1 13 1 385.988 -0.51742 3.03888 190.229 0.42676 1 274.483 -0.0479252 1 334.066 -0.31267 0 385.988 -0.51742 3.03888 190.229 0.42676 0.929269
54.7346 70.9396 33.7734 0.623701 40.5582 1.24214 -1 13 1 371.327 -0.27375 -0.528689 106.147 0.677345 4 207.862 0.0700655 1 56.8371 -0.0739029 0 371.327 -0.27375 -0.528689 106.147 0.677345 1.14682
169.549 95.3474 81.7164 0.819427 110.721 0.0769437 -1 11 1 347.86 1.27958 1.86311 142.401 0.542389 4 204.527 0.405274 3 276.529 1.31705 0 668.695 1.77324 1.83374 245.068 1.12345 1.31075
56.465 49.1422 120.078 -0.670747 148.118 -3.09208 -1 11 1 551.243 0.931106 -0.364402 104.895 0.657991 2 403.129 -0.291941 1 403.129 -0.291941 1328.93 1067.12 0.565821 2.45247 248.793 1.13649 1.14301
47.7039 46.6173 96.6734 -0.361178 103.048 -2.22904 -1 13 1 356.669 0.258559 0.760464 116.126 0.691398 1 250.521 0.315575 1 250.521 0.315575 741.675 356.669 0.258559 0.760464 116.126 0.691398 0.670323
33.0842 102.742 114.851 -0.691235 143.4 0.674368 -1 11 1 354.098 1.79363 -2.67021 124.924 0.748079 3 102.567 -1.42889 1 102.567 -1.42889 1259.61 354.098 1.79363 -2.67021 124.924 0.748079 0.740496
109.083 43.8183 103.026 0.993608 158.207 -1.79751 -1 11 1 348.705 -1.66547 0.219725 119.92 0.64711 3 327.732 1.82544 2 327.732 1.82544 2151.99 700.742 0.138412 3.07087 172.611 1.38081 1.15983
123.239 79.6496 102.117 -0.201861 104.205 -0.757583 -1 11 1 380.376 0.468575 0.978457 113.302 0.636652 2 465.751 -0.606224 1 465.751 -0.606224 1081.93 380.376 0.468575 0.978457 113.302 0.636652 1.08603
289.055 14.018 30.3558 -0.637352 36.7331 1.83115 -1 13 1 318.22 -0.578742 -0.922365 161.604 0.545368 3 99.7379 -0.65999 1 99.7379 -0.65999 445.887 318.22 -0.578742 -0.922365 161.604 0.545368 1.07315
182.182 5.49737 30.9274 -0.751101 40.0692 -2.76026 -1 11 1 437.047 0.510027 -0.0512664 194.749 0.701684 2 219.955 0.813389 1 219.955 0.813389 739.79 437.047 0.510027 -0.0512664 194.749 0.701684 0.607497
81.7356 97.9903 195.059 -0.137044 196.893 -1.21716 -1 11 1 381.658 0.532981 2.14715 132.188 0.44286 1 154.355 0.433263 1 154.355 0.433263 773.428 742.153 0.593744 0.840408 248.066 1.09339 1.17571
211.598 59.9206 54.0639 1.28811 105.471 -0.834603 -1 11 1 399.862 -1.18614 2.94722 135.108 0.55993 2 194.357 0.486298 3 194.357 0.486298 957.877 399.862 -1.18614 2.94722 135.108 0.55993 1.18584
62.7124 50.1529 118.207 -0.15025 119.543 -2.74483 -1 13 1 337.398 0.278903 -0.0592879 121.95 0.424139 2 171.945 -0.145429 1 171.945 -0.145429 655.987 337.398 0.278903 -0.0592879 121.95 0.424139 0.740809
254.344 112.119 61.9845 0.415623 67.4157 -2.91788 -1 11 1 651.929 0.812789 0.902019 284.985 0.560864 3 324.328 -0.514211 2 324.328 -0.514211 1255.38 651.929 0.812789 0.902019 284.985 0.560864 -1.18964
94.2038 111.787 58.4215 -1.32427 117.586 -0.901973 -1 13 1 305.562 0.245748 -2.5836 131.038 0.484515 3 60.1855 -1.55129 2 118.575 0.637157 0 305.562 0.245748 -2.5836 131.038 0.484515 0.775066
113.5 43.7882 141.304 -0.988018 216.069 -0.157383 -1 11 1 505.806 1.36524 -2.86408 124.446 0.730942 3 153.452 0.904693 1 153.452 0.904693 1160.74 756.596 -0.00205648 -2.96345 204.826 1.23765 0.83885
36.9384 126.898 110.868 -0.818737 150.149 2.43306 -1 11 1 447.302 0.465019 -0.882278 251.777 0.188482 3 384.477 -0.163257 2 384.477 -0.163257 1094.51 931.322 0.126029 1.40534 403.071 -0.811518 1.14579
222.516 23.0868 67.0435 -1.32896 135.49 -0.465719 -1 11 1 562.857 0.43775 2.97106 193.188 0.731725 2 98.8044 -1.0932 1 98.8044 -1.0932 851.829 562.857 0.43775 2.97106 193.188 0.731725 0.915901
298.008 67.8547 234.276 0.811761 315.798 1.26591 -1 11 1 628.729 -0.4806 -1.67145 129.851 0.732391 1 160.395 0.341577 1 160.395 0.341577 1174.33 1006.08 0.163941 -0.207335 270.096 1.42893 1.29399
215.462 43.4683 182.615 0.194639 186.085 -2.52986 -1 11 1 490.804 0.481418 0.591538 138.154 0.59501 1 88.5137 1.16588 2 457.365 0.543589 780.667 774.451 1.09118 -1.95898 297.358 1.24517 -0.533332
32.0333 68.0604 117.659 0.664093 144.571 2.61891 -1 13 1 604.65 0.800093 -0.843265 243.742 0.668028 4 479.378 0.944694 1 479.378 0.944694 1256.18 604.65 0.800093 -0.843265 243.742 0.668028 0.824209
