etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
219.426 23.8902 30.2478 0.133459 30.5178 0.547241 1 13 1 300.995 -0.933263 -2.33067 112.669 0.676888
256.597 34.6347 78.9653 0.0703345 79.1607 -1.27071 1 11 1 364.272 1.3728 2.2135 133.536 0.713411
323.412 20.3061 55.5399 -1.24958 104.846 1.07899 -1 13 1 308.158 -1.91415 -2.06887 111.363 0.740578
234.918 48.7598 38.6372 0.992046 59.2612 -0.675717 1 13 1 300.394 0.651586 2.22765 117.188 0.394346
108.382 75.011 42.9736 0.762459 56.0819 3.12816 1 13 1 314.852 -0.0244288 1.16649 157.998 0.54732
295.181 11.8408 101.332 0.940455 149.546 1.74354 1 13 1 409.331 0.725968 -1.47653 144.253 0.659404
225.196 13.8336 71.0156 -1.32267 142.736 -2.3074 -1 13 1 318.257 -0.320693 0.599675 132.451 0.710609
257.006 73.0471 122.197 -1.1694 215.716 -1.19695 1 11 1 376.853 -1.69676 2.0485 116.208 0.634529
107.13 14.817 238.204 -1.33584 484.282 -2.75917 -1 13 1 349.7 -1.34449 0.184816 151.333 0.731664
164.831 435.077 340.529 -0.713206 430.871 2.40949 1 13 1 415.551 1.58489 -0.854644 135.668 0.724393
244.392 25.4254 89.4646 -0.218461 91.608 1.99963 1 11 1 326.521 1.11406 -1.38258 137.505 0.503587
200.316 46.2749 36.0309 -0.253295 37.193 0.22531 -1 11 1 313.931 -0.711797 3.13687 120.883 0.374473
41.3891 69.0519 41.6204 -1.7762 126.456 0.301898 -1 13 1 304.232 1.84227 -2.09679 114.439 0.571244
363.463 39.7482 34.7418 1.63414 92.4163 -1.8374 1 11 1 325.711 0.787879 1.75461 178.982 0.685549
45.4856 88.1923 48.3707 2.10825 202.076 1.86171 -1 11 1 322.476 -0.863391 -1.89436 115.79 0.692932
153.304 5.00796 121.658 -0.231723 124.939 -0.37333 1 11 1 303.934 -0.361335 2.5924 151.134 0.716992
167.318 42.3235 95.2387 0.5159 108.196 0.106147 1 13 1 352.589 -0.0272875 -2.68043 107.291 0.637178
330.07 32.9117 37.2746 0.171994 37.8273 1.66242 1 11 1 361.413 0.783296 -1.87462 135.68 0.599707
163.835 41.0717 127.747 2.1799 572.209 2.31851 1 11 1 329.589 -1.37189 -0.888046 156.877 0.59241
120.935 29.6935 54.5405 -0.63151 65.7823 2.346 -1 11 1 302.437 -0.847418 -1.06238 133.741 0.739891
183.984 10.6906 31.5429 -0.631737 38.0493 -0.499092 1 11 1 355.82 -0.322607 2.29144 124.456 0.70152
216.075 14.829 91.404 0.190738 93.0718 0.813194 1 11 1 340.837 0.821656 -2.16643 135.955 0.719681
53.8009 49.4611 148.217 -0.0846981 148.749 -3.10376 -1 11 1 305.169 -0.701764 -0.0495491 159.783 0.29611
145.874 27.1973 102.116 2.23207 481.294 1.47337 -1 13 1 429.92 0.266493 -1.21606 144.024 0.595519
196.906 47.4328 94.0612 0.821864 127.657 3.07528 -1 11 1 424.864 0.500181 0.397548 131.81 0.643479
218.162 6.67581 92.372 -0.504454 104.377 -0.709744 1 11 1 395.858 -0.996288 2.26875 119.717 0.651666
228.412 23.1324 57.0343 0.209869 58.295 -2.33595 -1 13 1 332.976 -0.407473 0.833579 106.145 0.709283
245.255 31.02 82.7942 0.0186746 82.8087 2.86176 -1 11 1 318.401 1.35696 -0.19755 100.69 0.449844
179.17 98.0477 83.105 0.224775 85.2133 -0.17907 1 11 1 308.175 0.188441 -2.69721 129.768 0.702545
333.092 18.6234 41.898 0.550609 48.4113 2.94625 -1 13 1 357.67 -1.07407 -0.195225 129.223 0.732898
158.852 42.2922 46.1484 -0.147057 46.6484 2.89915 1 13 1 950.028 0.234264 0.316833 334.593 0.660758
112.248 43.8842 117.352 -2.12987 500.662 -1.11284 1 11 1 328.225 -1.01884 2.15241 163.568 0.567252
83.2371 27.6495 196.805 -0.509797 222.938 2.81496 1 11 1 310.418 0.494586 0.0280198 130.344 0.554024
99.8056 12.4863 224.274 -0.20232 228.88 -2.91347 -1 13 1 661.363 0.0940631 0.0309032 304.16 0.55485
194.787 61.6866 52.1813 -1.71327 149.43 -1.42203 1 11 1 328.186 1.38791 2.20753 186.115 0.494675
142.307 60.9294 154.325 -0.593272 182.289 3.11302 1 13 1 321.041 0.501634 0.023777 143.518 0.721393
241.182 62.8627 66.4059 -0.0523947 66.4971 -0.120256 1 11 1 317.621 1.24086 -2.79585 111.222 0.634713
114.629 57.0179 37.7695 -1.45552 85.3594 1.30021 -1 13 1 304.784 1.57338 -1.53759 108.527 0.562135
140.255 0.160858 48.551 -1.31236 96.7162 -0.05528 -1 11 1 300.66 -0.142247 1.89775 138.804 0.53083
294.145 22.1252 178.144 0.988402 272.481 2.57339 1 11 1 599.339 0.901165 -0.569179 262.268 0.690947
224.899 89.5268 157.623 -0.106913 158.524 -2.28202 1 13 1 358.299 0.465564 1.09419 197.503 0.692988
186.538 19.8629 99.2623 0.705975 125.043 0.689613 -1 11 1 333.149 -0.588767 -2.09076 110.063 0.62895
166.48 19.7974 149.386 -1.95564 538.531 2.69346 -1 11 1 304.897 -1.32475 -0.77115 141.115 0.568919
122.757 90.1081 273.064 -1.13204 467.533 -0.481342 -1 13 1 329.943 -1.18833 2.62913 102.035 0.677066
253.701 54.695 53.2207 -1.04506 85.0261 -2.73537 1 11 1 335.804 -1.45503 1.2301 120.759 0.593516
102.99 47.3922 141.101 0.647839 171.761 1.93509 -1 11 1 304.141 -0.846682 -0.967888 106.762 0.662807
180.774 6.31466 153.315 -1.17709 272.372 -1.72497 -1 13 1 329.42 -1.32446 1.35617 168.587 0.41459
120.75 24.1848 87.2426 0.517089 99.1683 0.820567 1 11 1 365.855 -1.33223 -2.18401 182.662 0.736208
320.499 4.41334 72.8876 0.681612 90.485 0.921213 1 13 1 355.589 1.73333 -2.15719 114.744 0.725882
236.009 34.9533 54.3173 1.61033 141.342 -1.00158 1 13 1 321.112 0.613054 2.53293 112.609 0.697186
167.668 75.0831 97.2978 0.919326 141.393 -0.231103 1 13 1 311.476 -0.635522 -2.84894 117.084 0.593739
347.63 60.8838 43.94 1.65145 118.777 -1.14058 1 11 1 345.736 1.38145 1.72404 126.734 0.600007
181.728 0.127486 68.573 -1.66435 187.601 -1.07391 1 13 1 324.313 0.523616 2.43369 149.439 0.660411
295.661 7.02485 45.4136 0.690806 56.6875 -1.91041 1 13 1 301.162 0.909842 1.13774 140.288 0.591837
124.266 25.3563 148.95 -2.40835 834.536 -2.46139 1 13 1 304.446 -1.77203 0.650822 109.288 0.695786
222.112 42.9732 114.889 -2.33754 600.424 -1.53378 -1 11 1 338.803 -1.71384 1.65482 135.027 0.337743
314.718 41.6369 30.8027 -0.198597 31.4121 -2.91525 -1 11 1 325.02 0.174374 0.257969 111.429 0.39718
194.038 9.14073 49.3767 -0.787618 65.5002 2.78538 -1 11 1 314.085 -1.90211 -0.778847 145.561 0.691982
184.697 25.3959 39.3814 -2.16253 173.438 -1.54358 1 13 1 305.359 -1.47028 2.1455 107.736 0.640326
374.738 7.15263 90.7788 -1.24036 170.035 -2.63307 -1 11 1 562.238 -1.37189 0.772076 348.38 0.513632
256.358 57.8655 60.3431 -1.77915 183.853 2.89153 1 13 1 337.609 -1.96564 -0.64679 101.755 0.610812
288.861 7.03923 47.9248 0.990997 73.4477 -2.50045 1 11 1 331.845 -0.34831 0.833253 179.991 0.553754
167.906 56.6091 122.294 -1.13125 209.254 2.17675 1 13 1 319.995 -1.20661 -1.38046 134.263 0.733533
239.062 3.64467 35.3342 -1.99644 132.479 0.156446 1 13 1 323.334 -0.947551 -3.12901 157.573 0.569862
