etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
99.3034 71.0891 100.307 0.84975 138.754 -0.105129 -1 11 1 418.508 -0.578421 -2.25185 116.645 0.639656 2 388.672 2.31506 1 48.9873 -0.586577 0 418.508 -0.578421 -2.25185 116.645 0.639656 0.203039
322.315 45.8221 71.5142 0.575008 83.6661 -2.87599 -1 13 1 417.904 0.759232 -0.0657758 217.249 0.748173 1 47.7148 1.20483 2 127.137 1.08992 505 417.904 0.759232 -0.0657758 217.249 0.748173 1.20279
143.139 130.65 51.9633 0.644795 63.1449 -2.14525 -1 11 1 626.72 0.635895 -0.0929357 166.914 0.622998 2 459.825 -0.472688 2 608.513 0.707079 0 626.72 0.635895 -0.0929357 166.914 0.622998 0.893727
305.082 15.4087 66.2547 0.0960985 66.5609 1.19777 -1 11 1 443.826 0.257559 -1.8663 125.488 0.681106 1 109.873 0.765535 1 109.873 0.765535 591.394 443.826 0.257559 -1.8663 125.488 0.681106 0.766307
57.8453 155.637 112.453 -0.014046 112.464 0.906523 -1 11 1 310.517 -1.68999 2.84392 150.406 0.573638 3 308.038 -0.879902 2 308.038 -0.879902 888.499 310.517 -1.68999 2.84392 150.406 0.573638 1.15293
89.8354 99.3041 52.7293 -1.19557 95.1233 -0.935164 -1 13 1 304.844 0.73583 -3.06566 142.915 0.627903 3 139.334 -0.923118 2 151.052 1.12831 0 304.844 0.73583 -3.06566 142.915 0.627903 1.27602
108.773 103.375 183.283 -0.294959 191.314 2.51686 -1 11 1 403.514 -0.518436 -0.547022 148.932 0.556977 1 74.1641 -0.265155 1 74.1641 -0.265155 668.261 726.118 -0.832485 1.89706 264.255 1.06572 1.59134
292.921 89.7744 48.4761 -1.00644 75.1709 0.651471 -1 13 1 366.525 -0.821269 -1.94723 139.551 0.665935 2 43.3954 -1.56208 1 311.852 -0.926849 0 366.525 -0.821269 -1.94723 139.551 0.665935 1.256
230.609 58.1857 164.726 1.47154 377.675 -2.10466 -1 13 1 482.021 1.46401 0.821557 104.24 0.694174 2 98.3937 0.77458 1 98.3937 0.77458 733.823 482.021 1.46401 0.821557 104.24 0.694174 0.547945
254.943 15.4423 368.404 -0.761076 480.351 -2.29483 -1 11 1 668.025 -0.374991 0.875797 167.244 0.410224 1 94.6679 -1.08356 1 94.6679 -1.08356 1165.76 1129.79 -1.23499 -1.48881 263.208 0.873217 1.34711
334.115 85.2213 73.9486 0.284274 76.9568 -0.131934 -1 11 1 424.434 0.35308 2.4645 155.154 0.674142 2 33.3777 0.219943 2 361.882 0.350556 438.147 424.434 0.35308 2.4645 155.154 0.674142 0.711246
294.877 97.8235 46.1817 -0.536468 52.9882 -0.467123 -1 13 1 396.022 0.108145 1.83779 235.9 0.536363 1 115.963 0.14975 1 115.963 0.14975 580.4 396.022 0.108145 1.83779 235.9 0.536363 1.33627
166.574 51.5662 103.54 -0.151726 104.734 2.95253 -1 13 1 447.804 0.718757 -0.0750795 166.035 0.695328 1 234.608 -0.86127 2 241.265 0.90863 1012.5 447.804 0.718757 -0.0750795 166.035 0.695328 0.847845
248.012 10.8602 89.525 -0.114896 90.1166 1.1875 -1 13 1 333.755 -0.362725 -2.49484 106.291 0.459426 2 101.785 0.760735 2 101.785 0.760735 549 333.755 -0.362725 -2.49484 106.291 0.459426 0.714989
222.95 31.4329 33.2917 -0.69856 41.7504 -0.565014 -1 11 1 376.315 0.537546 2.84422 117.755 0.500826 1 239.33 -1.68757 1 239.33 -1.68757 1068.12 662.945 -1.04305 2.4766 233.97 1.06397 0.545515
56.9099 42.0177 162.271 -0.892288 231.27 2.66249 -1 11 1 444.245 0.49195 -0.598715 152.066 0.642162 3 94.9317 0.906197 1 94.9317 0.906197 852.958 444.245 0.49195 -0.598715 152.066 0.642162 1.22847
117.342 86.2725 360.933 0.744642 465.711 0.446095 -1 11 1 554.278 -0.0158425 -2.68346 151.231 0.5744 1 114.811 1.25743 2 530.435 0.067483 1164.64 1052.48 0.852037 -2.26333 272.932 1.33591 1.19274
89.6251 73.3388 93.5688 1.83366 300.196 0.19726 -1 11 1 311.651 1.37737 -2.41033 119.846 0.564285 2 159.971 2.22176 2 301.383 1.31131 630.348 311.651 1.37737 -2.41033 119.846 0.564285 0.65113
64.1606 60.4187 73.6754 -0.263764 76.2531 1.72559 -1 11 1 365.599 -0.763761 -1.76355 100.501 0.562963 3 135.602 -1.15594 1 135.602 -1.15594 587.271 365.599 -0.763761 -1.76355 100.501 0.562963 1.44155
37.4273 48.3471 271.411 -1.03939 431.701 -0.0802189 -1 11 1 412.728 -1.22879 2.80103 102.238 0.676566 1 126.079 -0.676554 2 388.312 -1.13627 837.329 799.108 -2.20186 2.56816 232.956 1.07559 1.25005
126.4 58.092 55.2649 -0.491899 62.0869 1.45625 -1 13 1 370.526 1.07174 -0.961087 103.036 0.630164 2 166.295 -0.00148384 2 343.606 1.06764 693.019 370.526 1.07174 -0.961087 103.036 0.630164 0.365253
127.818 14.4867 32.6068 0.885028 46.2325 0.501396 -1 13 1 306.274 -0.0856235 -2.65223 117.493 0.679644 2 110.561 0.0177847 2 110.561 0.0177847 457.393 306.274 -0.0856235 -2.65223 117.493 0.679644 0.967971
254.204 29.7473 32.4588 -0.778268 42.7954 2.45308 -1 13 1 626.807 -0.885066 -0.812523 160.909 0.708108 1 399.388 -0.0409802 1 586.876 -0.875905 0 626.807 -0.885066 -0.812523 160.909 0.708108 0.511571
428.966 31.9877 83.2126 1.98694 309.146 -2.99264 -1 13 1 672.42 1.063 0.0218341 210.107 0.568756 2 108.167 1.10729 1 108.167 1.10729 797.632 672.42 1.063 0.0218341 210.107 0.568756 0.734529
126.435 26.2698 67.2264 1.54969 165.455 2.37886 -1 13 1 323.411 1.10718 -0.78811 120.438 0.586288 3 119.396 1.08432 2 119.396 1.08432 506.985 323.411 1.10718 -0.78811 120.438 0.586288 0.579354
