etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
102.642 40.4215 163.161 -1.36506 340.299 -0.586485 1 13 1 333.265 -0.149015 2.80231 155.932 0.743507
153.332 81.9603 99.8139 -0.2416 102.741 -3.03062 -1 13 1 379.785 0.0687267 0.0160872 143.807 0.465982
264.796 69.0321 33.493 -1.92813 117.595 -2.01611 -1 13 1 547.217 -1.42338 1.06452 124.266 0.71809
93.1432 79.1577 96.445 -1.22923 178.959 -2.03822 -1 13 1 311.504 -1.82815 0.951632 159.941 0.7183
94.5793 133.915 181.259 -1.26657 347.152 1.15047 1 13 1 323.392 -1.34777 -1.64266 142.916 0.629777
